offer_id,title,shop_name,price_eur,brand,category_label,cluster_id,cluster_label
o00116,Inno3D GeForce RTX 5070 Ti X3 16GB GDDR7 Grafikkarte - PCI Express 5.0 HDMI 3xDP (N507T3-16D7-176068N),JACOB,963.31,Inno3D,Grafikkarten,c00112,GeForce RTX 5070 Ti X3 16 GB GDDR7 
o00117,Delonghi ECAM 290.61.B Magnifica Evo,Electronis.de,367.38,De'Longhi,Kaffeevollautomaten,c00113,Magnifica Evo ECAM290.61 B Black
o00118,Lenovo Thinkpad E14 AMD G7 21T00022GE,lapstars,999.00,Lenovo,Notebooks,c00114,ThinkPad E14 G7 AMD Ryzen 7 250 16 GB RAM 512 GB SSD 21T00022GE
o00119,"Lenovo ThinkPad P16 Gen 3 21RQ - Intel Core Ultra 9 275HX - Win 11 Pro - RTX PRO 4000 Blackwell - 96 GB RAM - 1 TB SSD TCG Opal Encryption 2, NVMe, Performance - 40.6 cm (16"") IPS 1920 x 1200",amazon.de,5740.56,Lenovo,Notebooks,c00115,ThinkPad P16 G3 Intel Core Ultra 9 275HX 96 GB RAM 1 TB SSD RTX PRO 4000 21RQ000MGE
o00120,"Microsoft Surface Pro 11 Gen. Snapdragon® X Elite Business Tablet 33cm (13"")",ebay.de,1517.44,Microsoft,Tablet PCs,c00116,Surface Pro 11 16 GB RAM 512 GB Snapdragon X Elite Platin für Unternehmen
o00121,HONOR 400 Smart 4G Colour_Name_210 6 Gigabyte 128 Gigabyte - Gold,Kaufland.de,199.99,Honor,Handys ohne Vertrag,c00117,400 Smart 128 GB Desert Gold
o00122,APPLE MacBook Pro (2026) - 16 Zoll Apple M5 Max 48 GB 2 TB macOS,Media Markt Online Shop,4599.00,Apple,Notebooks,c00118,MacBook Pro 16 2026 M5 Max 48 GB RAM 2 TB SSD 40-Core GPU Space Schwarz
o00123,SAGE SES995BTR4EEU1 OracleTM Dual Boiler Espressomaschine Trüffelschwarz,Saturn Online Shop,2289.00,Sage,Espressomaschinen,c00119,the Oracle Dual Boiler Trüffelschwarz
o00124,Xiaomi Redmi Note 15 5G 8GB/256GB Blau,Gomibo.de,240.00,Xiaomi,Handys ohne Vertrag,c00120,Redmi Note 15 5G 8 GB RAM 256 GB Glacier Blue
o00125,Samsung Galaxy A36 5g 8gb/256gb 6.7 ́ ́ - Lavender,Techinn DE,333.99,Samsung,Handys ohne Vertrag,c00121,Galaxy A36 5G 8 GB RAM 256 GB Awesome Lavender
o00126,"Motorola razr 70 Smartphone (17,53 cm/6,9 Zoll, 256 GB Speicherplatz, 50 MP Kamera) weiß",OTTO,869.00,Motorola,Handys ohne Vertrag,c00122,Razr 70 256 GB PANTONE Bright White
o00127,"Philips Kaffeevollautomat Serie 3200, schwarz (EP3321/40)",ebay.de,299.62,Philips,Kaffeevollautomaten,c00123,3300 Series EP3321/40 schwarz
o00128,Sage the Barista Pro Edelstahl,coolblue,649.00,Sage,Espressomaschinen,c00124,The Barista Pro gebürstetes edelstahlgrau
o00129,ASUS ROG-STRIX-RTX5070-O12G,voelkner Marktplatz,919.03,Asus,Grafikkarten,c00125,ROG Strix GeForce RTX 5070 OC 12 GB GDDR7
o00130,"Philips Sonicare DiamondClean 9000 elektrische Zahnbürste, Schallzahnbürste mit App, Andruckkontrolle, 4 Putzmodi, 3 Intensitätsstufen, Ladeglas, Schwarz, Zweierpack, HX9914/54",amazon.de,203.63,Philips,Elektrische Zahnbürsten,c00126,Sonicare DiamondClean HX9914/54 Doppelpack
o00131,Garmin Venu® 3S Salbeigrau/Silber mit Schnellwechsel-Silikon-Armband,Cyberport,349.00,Garmin,Smartwatches,c00027,Venu 3S salbeigrau/silber
o00132,"ASUS Vivobook S 16 S3607QA-SH095W 16"" WUXGA OLED Snapdragon X1-26-100 16GB/1TB Win11 (16"", 1000 GB, 16 GB, DE, Snapdragon X X1-26-100), Notebook, Silber",Galaxus.de,899.00,Asus,Notebooks,c00127,Vivobook S 16 OLED Snapdragon X X1-26-100 16 GB RAM 1 TB SSD Win11 Home Cool Silver
o00133,"Lenovo ThinkPad X9-15 G1 Aura - 21Q6006AGE - 15,3"" OLED, Intel® Core Ultra 7 258V, 32GB RAM, 1TB SSD, Windows 11 Pro | Laptop by NBB",notebooksbilliger,1843.76,Lenovo,Notebooks,c00128,ThinkPad X9-15 G1 Intel Core Ultra 7 258V 32 GB RAM 1 TB SSD 21Q6006AGE
o00134,Samsung Galaxy Tab S10+ WiFi 512GB X820 Silber,Gomibo.de,781.00,Samsung,Tablet PCs,c00129,"Galaxy Tab S10+ 12,4"" 512 GB Wi-Fi Platinum Silver"
o00135,Lieblings-Kinderlieder - Herbst- und Laternenlieder Hörfigur,Expert,16.49,Tonies,Kinder-Musikboxen,c00130,Lieblings-Kinderlieder - Herbst- und Laternenlieder
o00136,"Microsoft Surface Pro 11 schwarz 33,02cm (13 ) X1E 16GB 1TB - Schwarz",Kaufland.de,1279.00,Microsoft,Tablet PCs,c00131,Surface Pro 11 16 GB RAM 1 TB Snapdragon X Elite Schwarz + Keyboard
o00137,Apple MacBook Neo 13  TouchID A18P 8GB 512GB zitrus,TECHNIKdirekt,818.00,Apple,Notebooks,c00132,"MacBook Neo 13"" Zoll A18 Pro 8 GB RAM 512 GB SSD Zitrus"
o00138,"Nintendo Switch Lite - Türkis, Spielkonsole, Türkis",Galaxus.de,206.99,Nintendo,Konsolen,c00133,Switch Lite türkis
o00139,"XIAOMI Poco C85, Smartphone 8+256GB, Handy mit Android, 6,9"" 120Hz Display 7,99mm Design, MediaTek Helio G81-Ultra Octa-Core, 50MP AI-Zweifach-Kamera, 6000mAh, Schwarzn",Amazon Marketplace CE,119.90,Xiaomi,Handys ohne Vertrag,c00134,Poco C85 256 GB Black 		
o00140,Apple iPhone 16 - 128GB - White - Weiß - Differenzbesteuert,ebay.de,619.90,Apple,Handys ohne Vertrag,c00135,iPhone 16 128 GB Weiß
o00141,"G.SKILL Flare X5 weiß DIMM Kit     64GB, DDR5-6000, CL28-36-36-96, on-die ECC",e-tec,1289.00,G.SKILL,Arbeitsspeicher,c00136,Flare X5 DDR5-6000 64GB Kit (2x32GB) CL28 Weiß  F5-6000J2836G32GX2-FX5W
o00142,DJI Avata 360 + RC 2,coolblue,635.00,DJI,Drohnen,c00137,Avata 360 inkl. RC 2
o00143,"ASUS TUF Gaming Radeon RX 9070 XT COD BO7 Special Edition TUF-RX9070XT-O16G-COD-BO7 16GB GDDR6 Grafikkarte, HDMI, 3x DP",Cyberport,769.95,Asus,Grafikkarten,c00138,TUF Gaming Radeon RX 9070 XT COD Black Ops 7 Edition 16 GB GDDR6
o00144,Google Pixel Watch 4 (41 mm) – Android-Smartwatch mit gewölbtem Display und Fitness-Tracking und Unterstützung von Gemini – Aluminiumgehäuse in Matte Black – Sportarmband in Obsidian – WLAN,Amazon Marketplace CE,336.71,Google,Smartwatches,c00083,Pixel Watch 4 41 mm Aluminiumgehäuse Matte Black/Sportarmband Obsidian
o00145,JURA E8 Piano White (ED) (15747),Best-In-Espresso,1079.00,Jura,Kaffeevollautomaten,c00139,E8 Piano White (ED)
o00146,Nintendo Switch Lite (ohne Netzteil) blau,OTTO,199.99,Nintendo,Konsolen,c00140,Switch Lite türkis (ohne Netzteil)
o00147,Cube Kathmandu Hybrid ONE 800 - 28 Zoll 800Wh 10K Trapez - metallicgrey ́n ́grey - 54 cm,fahrradlagerverkauf.com,3199.00,Cube,E-Bikes,c00141,Kathmandu Hybrid ONE 800 28 Zoll RH 54 cm Trapez metallicgrey´n´grey
o00148,Withings Quarzuhr Withings HWA10-model 7-All-Int ScanWatch Nova Blue 43mm 10ATM Withings HWA10-model 7-All-Int ScanWatch Nova Blue 43mm 10ATM,OTTO,589.00,Withings,Smartwatches,c00142,"ScanWatch Nova 42 mm blau, FKM-Armband mit Edelstahlschnalle silber"
o00149,"Apple iPad Pro 13"" M5, silber, 12GB RAM, 256GB Flash, 5G",Heinzsoft,2009.00,Apple,Tablet PCs,c00143,"iPad Pro M5 2025 13"" Wi-Fi + Cellular 256 GB Standardglas Silber"
o00150,ZOTAC Gaming GeForce RTX 5080 SOLID OC White Edition 16GB GDDR7 - ZT-B50800Q-10P,Electronis.de,1364.96,Zotac,Grafikkarten,c00144,GeForce RTX 5080 Solid OC White 16 GB GDDR7
o00151,Apple iPhone Air 512GB Lichtgold MG2U4ZD/A,computeruniverse.net,1079.00,Apple,Handys ohne Vertrag,c00145,iPhone Air 512 GB Lichtgold
o00152,"KOMP. GIGABYTE GeForce RTX 5060 Ti Windforce MAX OC 8G - 8GB GDDR7, HDMI, 3x DP",ebay.de,406.99,Gigabyte,Grafikkarten,c00146,GeForce RTX 5060 Ti Windforce MAX OC 8 GB GDDR7
o00153,"Apple MacBook Pro 14"" 2026 M5 Pro/48/1TB 15C CPU 16C GPU Space Schwarz BTO",computeruniverse.net,2979.00,Apple,Notebooks,c00147,MacBook Pro 14 2026 M5 Pro 48 GB RAM 1 TB SSD 16-Core GPU Space Schwarz
o00154,"Samsung Galaxy Book4 15 NP750XGK-KG3ES Intel Core 7 150U/16GB/512GB SSD / 15.6"" Windows 11 Home",Amazon Marketplace PC Notebook,749.99,Samsung,Notebooks,c00148,"Galaxy Book4 15,6'' Intel Core 7 150U 16 GB RAM 512 GB SSD Moonstone Gray"
o00155,"Apple iPad mini 2024 Wi-Fi 256GB Tablet (8,3"", 256 GB, iPadOS) grau",OTTO,663.93,Apple,Tablet PCs,c00149,iPad mini (7. Generation 2024) 256 GB Wi-Fi Space Grau
o00156,"Bauknecht BSFO 3O35 PF freistehender Geschirrspüler, 45 cm Breite, PowerClean, ActivDry, Vollständiger Wasserschutz, Hygieneprogramm, Küchenabzug, Sensorprogramm, Kindersicherung [Energieeffizienzklasse D]",Joybuy,379.99,Bauknecht,Geschirrspüler,c00150,"BSFO 3O35 PF Geschirrspüler (freistehend, 450 mm breit)"
o00157,"GARMIN fenix 8 Pro, 51 mm AMOLED Smartwatch Silikon, mm, Graphit/Schwarz",Media Markt Online Shop,989.99,Garmin,Smartwatches,c00151,fenix 8 Pro AMOLED 51 mm Graphit/Schwarz Titan
o00158,TCL 55T8C Fernseher 139 7 cm (55 ) 4K Ultra HD Smart-TV WLAN Metallisch 350 cd/m2 - Silber,Kaufland.de,476.81,TCL,Fernseher,c00152,55T8C 55 Zoll QLED 4K Google TV
o00159,"Apple Tablet iPad Pro 11, 5. Gen 2024, 11 Zoll, Wi-Fi, 1TB, 16GB RAM, iPadOS, silber",bueromarkt-ag.de,1935.25,Apple,Tablet PCs,c00153,"iPad Pro 11"" (5. Generation 2024) 1 TB Wi-Fi Nanotexturglas Silber"
o00160,"Apple 11"" iPad Air, 2025, Wi-Fi, M3, 512 GB, Blau (MCA94TY/A) #1907176",ebay.de,1009.99,Apple,Tablet PCs,c00154,"iPad Air 11"" (7. Generation 2025) 512 GB Wi-Fi Blau"
o00161,"Samsung TV 50"" (2025) QLED 4K Smart TV - TQ50Q7FAAUXXC [Länderversion Französisch, Spanisch, Portugiesisch]...[Länderversion Französisch, Spanisch, Portugiesisch]",Amazon Marketplace CE,353.80,Samsung,Fernseher,c00155,"TQ50Q7FAAU 50"" QLED 4K Vision AI Smart TV Q7F"
o00162,Motorola Moto Edge 50 Fusion 5G 256GB/8GB Azul Marshmallow,Amazon Marketplace CE,202.15,Motorola,Handys ohne Vertrag,c00091,Edge 50 Fusion 8 GB RAM 256 GB Marshmallow Blue
o00163,SMEG ECF02RDEU 50s Style Espresso-Kaffemaschine Rot,computeruniverse.net,309.00,Smeg,Espressomaschinen,c00156,Espressomaschine ECF02RDEU Rot
o00164,Bomann® Kühlschrank mit Gefrierfach | Energieklasse C | 176cm | LowFrost | 5 Jahre Kompressor-Garantie | Kühl Gefrierkombination leise | Türanschlag wechselbar | Kühlgefrierkombi | KG 7369 weiß,amazon.de,389.00,Bomann,Kühl-Gefrierkombinationen,c00157,"KG 7369 Kühl-Gefrierkombination (262 l, 1760 mm hoch, Weiß)"
o00165,JBL Partybox Ultimate 1100w Speaker BT Laptop Effekt Licht IPX4,ebay.de,1695.15,JBL,Lautsprecher,c00158,PartyBox Ultimate
o00166,"Smartphone Samsung Galaxy S26 5G 6,3” S942 12+256GB DualSim Black SCHWARZ",ebay.de,609.90,Samsung,Handys ohne Vertrag,c00159,Galaxy S26 256 GB Black
o00167,Google Pixel 9 128GB wintergreen | Zustand: Neu & original versiegelt,buyzoxs,513.63,Google,Handys ohne Vertrag,c00160,Pixel 9 128 GB Wintergreen	
o00168,Pokemon Legenden Z-A - Nintendo Switch,mueller.de,49.99,Nintendo,Nintendo Switch-Spiele,c00161,Pokémon-Legenden: Z-A (USK) (Nintendo Switch) 
o00169,"Apple iPhone 16 Plus Smartphone (17 cm/6,7 Zoll, 128 GB Speicherplatz, 48 MP Kamera) schwarz",OTTO,948.23,Apple,Handys ohne Vertrag,c00162,iPhone 16 Plus 128 GB Schwarz
o00170,Motorola Mobility Motorola Edge 70 - Business Edition - 5G Smartphone - Dual-SIM - RAM 8 GB / Interner Speicher 256 GB -,Heinzsoft,463.00,Motorola,Handys ohne Vertrag,c00163,Edge 70 Business Edition 8 GB RAM 256 GB Gadget Gray
o00171,Philips Zahnbürste Philips HX7429/02 Sonicare 7100 Zahnbürste schwarz,OTTO,226.65,Philips,Elektrische Zahnbürsten,c00164,Sonicare 7100 Series HX7429/02 + 2. Handstück Schwarz/Weiß
o00172,"Switch Lite (ohne Netzteil), Spielkonsole - türkis",Alternate,199.90,Nintendo,Konsolen,c00140,Switch Lite türkis (ohne Netzteil)
o00173,"Apple iPad mini (A17 Pro): 8,3'' Liquid Retina Display, 128 GB, WLAN 6E und 5G Mobilfunk, 12 MP Front /12 MP Rückkamera, Touch ID, Batterie für den ganzen Tag – Polarstern",amazon.de,699.62,Apple,Tablet PCs,c00165,iPad mini (7. Generation 2024) 128 GB Wi-Fi + Cellular Polarstern
o00174,Samsung Galaxy A36 A366 5G Smartphone 256GB 8GB RAM awesome lavender  5000mAh,ebay.de,315.90,Samsung,Handys ohne Vertrag,c00121,Galaxy A36 5G 8 GB RAM 256 GB Awesome Lavender
o00175,"Philips 65PUS7800 4K QLED Smart TV - 65 Zoll Display mit Pixel Precise Ultra HD, Titan OS Plattform und Dolby Atmos Sound - Funktioniert mit Alexa und Google Sprachassistent",Amazon Marketplace CE,489.00,Philips,Fernseher,c00166,"65PUS7800/12 65"" 4K QLED Smart TV"
o00176,Apple AirPods Max 2 Mitternacht,computeruniverse.net,518.00,Apple,Kopfhörer,c00167,AirPods Max 2 Mitternacht
o00177,"Xiaomi E-Scooter Electric Scooter 6 Pro DE, 20 km/h schwarz",OTTO,555.00,Xiaomi,E-Scooter,c00168,Electric Scooter 6 Pro schwarz
o00178,Apple iPhone Air 1TB Space Schwarz MG2W4ZD/A,computeruniverse.net,1299.00,Apple,Handys ohne Vertrag,c00047,iPhone Air 1 TB Space Schwarz
o00179,Gigabyte GeForce RTX 5090 Windforce OC 32G 32768 MB GDDR7 NVIDIA Grafikkarte mit,ebay.de,4317.17,Gigabyte,Grafikkarten,c00169,GeForce RTX 5090 Windforce OC 32 GB GDDR7
o00180,Samsung Q8F QE43Q8FAAU 109 2 cm (43 ) 4K Ultra HD Smart-TV WLAN Grau  Titan - Grau/Silber,Kaufland.de,335.00,Samsung,Fernseher,c00170,"QE43Q8F 43"" QLED 4K Vision AI Smart TV Q8F (EU-Modell)"
o00181,"Samsung GQ83S95FAEXZG 211cm / 83"" 4K OLED Vision AI Smart TV",computeruniverse.net,3799.00,Samsung,Fernseher,c00171,"GQ83S95F 83"" OLED 4K Vision AI Smart TV S95F"
o00182,GQ75QN94FATXZG Neo QLED TV,Expert,4499.00,Samsung,Fernseher,c00172,"GQ75QN94F 75"" Neo QLED 4K Smart TV QN94F"
o00183,Gigabyte WINDFORCE MAX - OC Edition - Grafikkarten - Schwarz,Kaufland.de,599.00,Gigabyte,Grafikkarten,c00173,GeForce RTX 5060 Ti Windforce MAX OC 16 GB GDDR7
o00184,"NV3 1 TB, SSD - PCIe 4.0 x4, NVMe, M.2 2280",Alternate,147.90,Kingston,SSD Festplatten,c00174,NV3 1 TB M.2 2280 SNV3S/1000G
o00185,JURA Z10 Diamond White (EA) Kaffeevollautomat,Cyberport,1749.00,Jura,Kaffeevollautomaten,c00175,Z10 diamond white
o00186,Xiaomi 17T 5G Dual Sim 12GB RAM 256GB blau (MZB0NOTEU),JACOB,544.27,Xiaomi,Handys ohne Vertrag,c00176,17T 256 GB Blue
o00187,"ZOTAC Gaming GeForce RTX 5060 Ti Twin Edge OC, 16GB GDDR7, HDMI, 3x DP",e-tec,582.00,Zotac,Grafikkarten,c00042,GeForce RTX 5060 Ti Twin Edge OC 16 GB GDDR7
o00188,Lenovo ThinkPad E14 Gen 7 (Intel) 21U20027GE,Notebookstore,962.00,Lenovo,Notebooks,c00177,ThinkPad E14 G7 Intel Core Ultra 5 228V 32 GB RAM 512 GB SSD 21U20027GE
o00189,"Apple Studio Display Computerbildschirm 68,6 cm (27"") 5120 x 2880 Pixel 5K Ultra HD LED Silber",JB-Computer,1550.08,Apple,Monitore,c00178,Studio Display 27'' (2026) Standardglas neigbar MFEX4FD/A
o00190,Cube Touring Hybrid Pro 800 Gold Modell 2026 - 50 CM,Fahrrad-XXL,2699.99,Cube,E-Bikes,c00179,Touring Hybrid Pro 800 2026 28 Zoll RH 50 cm Trapez goldenlime ́n ́black
o00191,Xiaomi Xiaomi Redmi Note 14 4G 6/128GB Midnight Black Smartphone,OTTO,179.90,Xiaomi,Handys ohne Vertrag,c00180,Redmi Note 14 4G 6 GB RAM 128 GB Midnight Black
o00192,"Microsoft Surface Pro 13"" for business - 11 Gen - ZIN-00004 13"" PixelSense Touchscreen, Snapdragon® X Elite X1E-80-100, 16GB RAM, 512GB SSD, Windows",notebooksbilliger,1534.49,Microsoft,Tablet PCs,c00116,Surface Pro 11 16 GB RAM 512 GB Snapdragon X Elite Platin für Unternehmen
o00193,Cube Kathmandu Hybrid SLX 800 - 28 Zoll 800Wh 12K Wave - foggrey ́n ́grey - 58 cm,ebike-24,4499.00,Cube,E-Bikes,c00181,Kathmandu Hybrid SLX 800 28 Zoll RH 58 cm Wave foggrey ́n ́grey
o00194,"Samsung Galaxy Tab A11 LTE (8.7), SM-X135FZSAEUE",Amazon Marketplace PC Notebook,156.00,Samsung,Tablet PCs,c00182,"Galaxy Tab A11 8,7"" LTE 64 GB Silver"
o00195,Motorola Moto G86 5G 8GB/256GB Rot,Gomibo.de,209.00,Motorola,Handys ohne Vertrag,c00183,moto g86 5G 8 GB RAM 256 GB Pantone Chrysanthemum
o00196,"WD_Black SN8100 8 TB PCIe 5.0x4 NVMe M.2 SSD mit Kühlkörper, Lesegeschwindigkeiten von bis zu 14.900 MB/s, Schreibgeschwindigkeiten von bis zu 14.000 MB/s, TLC 3D CBA NAND",Amazon Marketplace PC Notebook,1726.34,Western Digital,SSD Festplatten,c00184,WD_BLACK SN8100 NVMe SSD 8 TB mit Kühlkörper
o00197,"Samsung Smartphone Galaxy S26 Ultra, 512GB, 6,9 Zoll, 12GB RAM, 5G, Android 16, white",bueromarkt-ag.de,1120.98,Samsung,Handys ohne Vertrag,c00185,Galaxy S26 Ultra 12 GB RAM 512 GB White
o00198,"Acer Aspire 17 A17-51M-55BT 17.3"" FHD IPS Core 5 120U 16GB/512GB SSD Win11",computeruniverse.net,649.00,Acer,Notebooks,c00186,Aspire 17 A17-51M-55BT Intel Core 5 120U 16 GB RAM 512 GB SSD Win11 Home
o00199,"HP 524pm Series 5 Pro 23,8"" Full HD IPS Konferenzmonitor USB-C",Kaufland.de,327.15,HP,Monitore,c00187,Serie 5 Pro 524pm 24''
o00200,Google Pixel Watch 4 WiFi 41mm mit Sportarmband polished-silver/porcelain,Electronis.de,336.38,Google,Smartwatches,c00188,Pixel Watch 4 41 mm Aluminiumgehäuse Polished Silver/Sportarmband Porcelain
o00201,Kingston SSD-Festplatte,OTTO,318.30,Kingston,SSD Festplatten,c00189,NV3 2 TB M.2 2230 SNV3SM3/2T0
o00202,"Huawei Watch Buds 2 (47 mm, nur WLAN), Smartwatch",Galaxus.de,499.00,Huawei,Smartwatches,c00190,Watch Buds 2 schwarz
o00203,"Samsung Galaxy A56 5G 256GB Awesome Pink EU 17,01cm (6,7"") Super AMOLED Display, Android 15, 50MP Triple-Kamera",notebooksbilliger,389.00,Samsung,Handys ohne Vertrag,c00191,Galaxy A56 5G 8 GB RAM 256 GB Awesome Pink
o00204,"Braun Elektrorasierer Series 9 Pro+ 9575cc, Reinigungsstation, Precision ProTrimmer grau",OTTO,399.99,Braun,Elektrische Rasierer,c00192,Series 9 Pro+ 9575cc
o00205,"DJI Avata 360 (DJI RC 2) (23 min, 455 g, 120 Mpx), Drohne, Grau",Galaxus.de,635.00,DJI,Drohnen,c00137,Avata 360 inkl. RC 2
o00206,"Philips Sonicare Series 3100 Elektrische Zahnbürste – Schallzahnbürste, Drucksensor, 3 Intensitäten, EasyStart, SmarTimer, 14 Tage Laufzeit, Reiseetui, Schwarz & Rosa, 2er, HX4072/42, [Neu]",Amazon Marketplace Health & Personal Care,72.00,Philips,Elektrische Zahnbürsten,c00193,Sonicare 3100 Series HX4072/42 Doppelpack
o00207,Samsung X736 Galaxy Tab S11 128GB/12GB RAM 5G Enterprise Edition grau,Electronis.de,755.54,Samsung,Tablet PCs,c00194,Galaxy Tab S11 5G 128 GB Gray Enterprise Edition
o00208,"ASUS ROG STRIX GeForce RTX 5070 OC - 12GB GDDR7, HDMI, 3x DP",notebooksbilliger,833.70,Asus,Grafikkarten,c00125,ROG Strix GeForce RTX 5070 OC 12 GB GDDR7
o00209,"HP OmniBook 7 17-dc0181ng 17,3"" FHD IPS Touch, Intel Core Ultra 7 258V, 32GB RAM, 2TB SSD, RTX 4050, Windows 11 (CV7A7EA#ABD)",JACOB,1712.56,HP,Notebooks,c00195,OmniBook 7 17-dc0181ng Intel Core Ultra 7 258V 32 GB RAM 2 TB SSD RTX 4050 Win11 Home
o00210,Oral-B iO 2 elektrische Zahnbürste Magnet Reiseetui schwarz neu,ebay.de,45.99,Oral-B,Elektrische Zahnbürsten,c00196,iO Series 2 Night Black + Reiseetui
o00211,"SAPPHIRE Nitro+ Radeon RX 9070 XT, 16GB GDDR6",e-tec,805.01,Sapphire,Grafikkarten,c00197,Radeon RX 9070 XT Nitro+ OC 16 GB GDDR6
o00212,Lady Shaver 8000 series BRL129/00,Proshop.de,51.15,Philips,Elektrische Rasierer,c00007,Lady Shaver 8000 BRL129/00 Rosa
o00213,"Samsung Galaxy Tab A11 (Wi-Fi, 8,7""), 128 GB Silver",Samsung DE,249.00,Samsung,Tablet PCs,c00198,"Galaxy Tab A11 Wi-Fi 8,7"" 128 GB Silver"
o00214,Motorola Edge 70 5G XT2601-2 512GB 12GB Ohne Simlock Gadget Grey Moto ai NEU,ebay.de,379.99,Motorola,Handys ohne Vertrag,c00199,Edge 70 12 GB RAM 512 GB Gadget Gray
o00215,Google Pixel 10a 128GB obsidian | Zustand: Neu & original versiegelt,buyzoxs,416.60,Google,Handys ohne Vertrag,c00200,Pixel 10a 128 GB Obsidian
o00216,"LENOVO ThinkPad P16 G3 (Intel), Black, Core Ultra 9 275HX, 64GB RAM,   1TB SSD, RTX PRO 4000 Blackwell, DE",e-tec,5794.00,Lenovo,Notebooks,c00201,ThinkPad P16 G3 Intel Core Ultra 9 275HX 64 GB RAM 1 TB SSD RTX PRO 3000 21RQ003UGE
o00217,Gigabyte GeForce RTX 5060 Eagle OC 8G 8GB GDDR7 - GV-N5060EAGLE OC-8GD,Electronis.de,323.86,Gigabyte,Grafikkarten,c00202,GeForce RTX 5060 Eagle OC 8 GB GDDR7
o00218,Garmin 010-02785-55 Venu 3S Fitness Smartwatch Beige/Softgold mit 2 Bändern,uhrcenter,349.00,Garmin,Smartwatches,c00018,Venu 3S french gray/softgold mit Schnellwechsel-Leder-Armband + Schnellwechsel-Silikon-Armband french gray/softgold
o00219,"Motorola Razr 50 Ultra, Dual, 512GB 12GB Ram, Midnight Blue",Amazon Marketplace CE,604.78,Motorola,Handys ohne Vertrag,c00203,Razr 50 Ultra 512 GB Midnight Blue
o00220,Apple iPhone 15 (128 GB) - Blau,amazon.de,659.90,Apple,Handys ohne Vertrag,c00204,iPhone 15 128 GB Blau
o00221,"WORX Landroid Plus WR165E Mähroboter mit Begrenzungskabel für Gärten bis 500m2 (AIA Navigation, App Steuerung, WLAN, Bluetooth und schwimmendem Mähwerk - max Steigung: 35%)",Amazon Marketplace Home Improvement,449.95,Worx,Mähroboter,c00205,Landroid M500 Plus WR165E
o00222,Dell AW2725Q,TECHNIKdirekt,659.05,Dell,Monitore,c00206,"Alienware AW2725Q 27"" 4K UHD"
o00223,"Ender-3 V3 Plus, 3D-Drucker - schwarz",Alternate,399.00,Creality,3D-Drucker,c00207,Ender-3 V3 Plus
o00224,Samsung SM-X110 Galaxy Tab A9 8.7` WiFi 8GB RAM 128GB Graphit DE,Metro.de,376.92,Samsung,Tablet PCs,c00208,"Galaxy Tab A9 8,7"" 128 GB Wi-Fi Graphite"
o00225,"HP OMEN by HP Laptop 17-db1071ng - AMD Ryzen AI 7 350 - Win 11 Home - GeForce RTX 5050 - 16 GB RAM - 1 TB SSD NVMe - 43.9 cm (17.3"") - Schwarz",Kaufland.de,1548.34,HP,Notebooks,c00209,Omen 17-db1071ng
o00226,GQ65LS03FWUXZG The Frame Pro Neo QLED TV,Expert,1299.00,Samsung,Fernseher,c00210,"The Frame Pro GQ65LS03FW 65"" 4K Vision AI LS03FW (2025)"
o00227,Xiaomi 15 Ultra Silberchrom 16 Gigabyte 512 Gigabyte - Schwarz/Silber,Kaufland.de,1409.95,Xiaomi,Handys ohne Vertrag,c00211,15 Ultra 512 GB Silver Chrome
o00228,Samsung ViewFinity S70D LS37D702EAUXEN 37 Zoll 4K (UHD) VA Office Monitor 16:9 DP/HDMI 60Hz,computeruniverse.net,373.11,Samsung,Monitore,c00212,ViewFinity S7 S70D LS37D702EAUXEN 37'' schwarz
o00229,"Crucial Laptop Memory (2 x 16GB, 5600 MHz, DDR5-RAM, SO-DIMM), RAM, Schwarz",Galaxus.de,369.87,Crucial,Arbeitsspeicher,c00213,DDR5-5600 32GB Kit (2x16GB) SO-DIMM CL46 CT2K16G56C46S5
o00230,Google Pixel 10a 256GB Rot 5G,coolblue,544.90,Google,Handys ohne Vertrag,c00214,Pixel 10a 256 GB Berry
o00231,SAMSUNG A17 SM-A175F 4+128GB DS 4G LIGHT BLUE OEM SM-A175FLBBEUE,ebay.de,153.00,Samsung,Handys ohne Vertrag,c00215,Galaxy A17 128 GB Blue
o00232,"Acer Aspire Go 16 (16"", 256 GB, 32 GB, DE, Intel Core i3-1305U), Notebook, Silber",Galaxus.de,749.99,Acer,Notebooks,c00216,Aspire Go 16 16'' Intel Core i3-1305U 32 GB RAM 256 GB SSD Win11 Pro
o00233,"SAMSUNG QLED-Fernseher ""GQ85Q6FAAU QLED-Fernseher"", Energieeffizienz: G (A-G), schwarz, 85 ′′, Fernseher, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV, Topseller",baur.de,999.00,Samsung,Fernseher,c00217,"GQ85Q6F 85"" QLED 4K Smart TV Q6F"
o00234,"Samsung Galaxy Watch 7 EU 40mm BT Green - [Italienische, ungarische, polnische, rumänische, österreichische und schweizerische Versionen]",Amazon Marketplace Watches,165.99,Samsung,Smartwatches,c00218,Galaxy Watch7 40 mm Bluetooth Green Sport Band Green S/M
o00235,DeLonghi EC890.GR Kaffeemaschinen-/Wasserkocher-Kombination Grün 1450 W,voelkner Marktplatz,255.23,De'Longhi,Espressomaschinen,c00219,Dedica Duo EC890.GR Grün
