offer_id,title,shop_name,price_eur,brand,category_label,image_url,cluster_id,cluster_label
o00048,"Samsung GQ50Q7FAAU QLED-Fernseher (125 cm/50 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV) schwarz",OTTO,379.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/tOspC9-8hRFof0p75-xL_Rq0mWFUtQkmqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwO1RUR6BqD3tIdGZDbdsqBEWZiPhRrxpF5pzS3sATSDq/Samsung-GQ50Q7F-50-QLED-4K-Vision-AI-Smart-TV-Q7F.webp?h=630&w=1200,c00048,"GQ50Q7F 50"" QLED 4K Vision AI Smart TV Q7F"
o00049,"TCL P7K 65P7K Fernseher 165,1 cm (65"") 4K Ultra HD Smart-TV WLAN Metallisch 450 cd/m2 [Energieklasse F] (65P7K)",JACOB,609.89,TCL,Fernseher,https://cdn.billiger.com/dynimg/SlaHrP6hLTqof0p75-xL_TnNsLe--3jh6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCq6jGvQkUP-dvAUxmfx0Wn2WuwsMrqGQWq54V9rj4Ah/TCL-65P7K-65-Zoll-QLED-4K-Google-TV.webp?h=630&w=1200,c00049,65P7K 65 Zoll QLED 4K Google TV
o00050,Samsung 50 Zoll Neo QLED QN80H 4K Samsung Vision AI Smart TV (2026),ebay.de,1199.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/Nbs-7bNBVgoof0p75-xL_SLXentLZjbpahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCHGz3u0qUxV3_t8gbBzVANT46Xt-KqxACPd3IqJNX18/Samsung-GQ50QN80H-50-Neo-QLED-4K-Vision-AI-Smart-TV-QN80H.webp?h=630&w=1200,c00050,"GQ50QN80H 50"" Neo QLED 4K Vision AI Smart TV QN80H"
o00051,Tonies Toniebox 2 Classic Starterset Himmelblau - Blau,Kaufland.de,114.54,Tonies,Kinder-Musikboxen,https://cdn.billiger.com/dynimg/1xI0b5J-Pigof0p75-xL_R4IXN-tzA6tKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwB8TuM1wtz9T-yHSL4DYirpAjROpPzlayhyOtkWbN1xV/Tonies-Toniebox-2-Starter-Set-Himmelblau-mit-Kreativ-Tonie.webp?h=630&w=1200,c00051,Toniebox 2 Starter-Set Himmelblau mit Kreativ-Tonie
o00052,Panasonic ER-DGP84 zwarte haartrimmer,Amazon Marketplace Automotive,159.95,Panasonic,Elektrische Rasierer,https://cdn.billiger.com/dynimg/QjyCB_89dMuof0p75-xL_SRgVMi2YDkBahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwKQJ2TvhWMw144lC5sv7pbXZRCJuP9gnjl2ZCv5LNy2z/Panasonic-ER-DGP84.webp?h=630&w=1200,c00052,ER-DGP84
o00053,"Braun, Rasierapparat, Series 6 62-G1650s",Galaxus.de,154.89,Braun,Elektrische Rasierer,https://cdn.billiger.com/dynimg/xRV9Um_0d-Eof0p75-xL_TU2osExz3SBKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwEQ6IBY_PyN8WTeounCRGmp8W6GSQZU089QCkXTdHqhD/Braun-Series-6-62-G1650s-Schwarz.webp?h=630&w=1200,c00053,Series 6 62-G1650s Schwarz
o00054,"10003271 Lauscher 2 (Grün, Weiß)",Boomstore,39.99,Tonies,Kopfhörer,https://cdn.billiger.com/dynimg/rnojv5se777of0p75-xL_R9DKlzn0HGnKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCtAuLLulN4-mphJCXc0Vhc0nk8tZqhMrVLkqF-yoHdT/Tonies-Bluetooth-Kopfhoerer-Meeresgruen.webp?h=630&w=1200,c00054,Bluetooth-Kopfhörer Meeresgrün
o00055,ZT3 Pro D E-Scooter,Expert,729.00,Segway,E-Scooter,https://cdn.billiger.com/dynimg/zz2xYUN_1cnof0p75-xL_QE_IsrZwGbnKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwKIIkjEiQtVSVPMAr3XRVX1Wc94taMOw9Y7v4aQzGuZB/Segway-Ninebot-ZT3-Pro-D.webp?h=630&w=1200,c00055,Ninebot ZT3 Pro D
o00056,Cube Kathmandu Hybrid SLX 800 Silber Modell 2026 - 46 CM,Fahrrad-XXL,4049.99,Cube,E-Bikes,https://cdn.billiger.com/dynimg/3v7YkBMGJkmof0p75-xL_T9FI8IA-1eqahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwDjlnZ2DXK58bASIheSjiy9gLdyOMTtevC6u-tDfL3fl/Cube-Kathmandu-Hybrid-SLX-800-28-Zoll-RH-46-cm-Easy-Entry-silverdust-n-chrome.webp?h=630&w=1200,c00056,Kathmandu Hybrid SLX 800 28 Zoll RH 46 cm Easy Entry silverdust´n´chrome
o00057,"Samsung Galaxy Tab S10 Lite (nur WLAN, 10.90"", 128 GB, Grau), Tablet, Grau",Galaxus.de,271.99,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/RGoF_iJhIRrof0p75-xL_Qmscbis1T_26hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJcOEYBZbxL0x_vE00P5JqmWDzorYShu5tunzPwSFrAb/Samsung-Galaxy-Tab-S10-Lite-10-9-128-GB-Wi-Fi-Gray.webp?h=630&w=1200,c00057,"Galaxy Tab S10 Lite 10,9"" 128 GB Wi-Fi Gray"
o00058,"Lenovo ThinkPad P16s Gen 3 21KS - 180°-Scharnierdesign - Intel Core Ultra 7 155H - Win 11 Pro - RTX 500 Ada - 32 GB RAM - 1 TB SSD TCG Opal Encryption 2, NVMe - 40.6 cm (16"") IPS 1920 x 1200",Amazon Marketplace CE,2036.94,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/_-_MrHdLpgHof0p75-xL_R7XcC0EWQtWKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOgLozqdrgl9QtDD3AGFkYFGs6l4YfoN7uxTR_-1fpKC/Lenovo-ThinkPad-P16s-G3-Intel-Core-Ultra-7-155H-32-GB-RAM-1-TB-SSD-RTX-500-Ada-21KS004UGE.webp?h=630&w=1200,c00058,ThinkPad P16s G3 Intel Core Ultra 7 155H 32 GB RAM 1 TB SSD RTX 500 Ada 21KS004UGE
o00059,Lenovo ThinkPad T1g Gen 8 21TD001BGE,Notebookstore,4285.00,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/Gm3MRl9NlWmof0p75-xL_QqoJm7-p8PUqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwM58etRAvx4ix98cpA6-AUFTLVAI4fm4eKaFqRIA6vrG/Lenovo-ThinkPad-T1g-G8-16-Intel-Core-Ultra-9-285H-64-GB-RAM-1-TB-SSD-RTX-5070-21TD001BGE.webp?h=630&w=1200,c00059,"ThinkPad T1g G8 16"" Intel Core Ultra 9 285H 64 GB RAM 1 TB SSD RTX 5070 21TD001BGE"
o00060,GOOGLE Pixel 9a 128 GB Obsidian Dual SIM,Saturn Online Shop,349.00,Google,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/D6UabfgVKMAof0p75-xL_RaMTlbKCrxLKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwDjAxpIwmuMCFCcP3G6oMbzKGYvXYQl9BQx74sRore6C/Google-Pixel-9a-128-GB-Obsidian.webp?h=630&w=1200,c00060,Pixel 9a 128 GB Obsidian
o00061,DeLonghi EC 9155.W La Specialista Arte,Cyberport,405.09,De'Longhi,Espressomaschinen,https://cdn.billiger.com/dynimg/UIY3vW9X-HVof0p75-xL_SX1NnfDx3cfahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCV58glCtiFatpt-aJjRyK_eLMAtWGbK3uIWQYbQL5BI/De-Longhi-La-Specialista-Arte-EC9155-W-art-white.webp?h=630&w=1200,c00061,La Specialista Arte EC9155.W art white
o00062,"Mova, Mähroboter, Mähroboter LiDAX Ultra 1600 mit 3D-LiDAR (1600 m2, Ohne Begrenzungskabel)",Galaxus.de,1095.02,Mova,Mähroboter,https://cdn.billiger.com/dynimg/yfYk6I3Rky5of0p75-xL_TRmQj2xpxU06hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwITPBT82lISnTavvMpBDjGHQlagTOnfKrSBDHzpJnhif/Mova-LiDAX-Ultra-1600.webp?h=630&w=1200,c00062,LiDAX Ultra 1600
o00063,"Samsung TQ65Q7F5AU (65"", Q7F, QLED, 4K, 2025), TV, Schwarz",Galaxus.de,941.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/0P1OUZHKWaSof0p75-xL_Tme9DvHVz2r6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJD1Tq1iujeE2Cq4XYg_QiA9yxkYMWvzj0d3-WP0TaR5/Samsung-TQ65Q7F5-65-QLED-4K-Vision-AI-Smart-TV-Q7F5.webp?h=630&w=1200,c00063,"TQ65Q7F5 65"" QLED 4K Vision AI Smart TV Q7F5"
o00064,"Bosch Küchenmaschine Serie 4, Knethaken, Rühr- & Schneebesen Edelstahl, Edelstahlschüssel spülmaschinenfest, 3D Rührsystem, weiß/silber, MUM58200",Amazon Marketplace Kitchen,167.79,Bosch,Küchenmaschinen,https://cdn.billiger.com/dynimg/pHxVsnwWz3wof0p75-xL_SP5g4auLAUgahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwPk3ku2_aw5UWu_21KUAUx0LNGhv4Nsl7fPnLEKzF7C2/Bosch-MUM5-MUM58200-weiss.webp?h=630&w=1200,c00064,MUM5 MUM58200 weiß
o00065,"ASUS ROG Strix G18 G814PM-S8023W - 18"" WUXGA 144Hz, Ryzen 9 8940HX, 32GB RAM, 1TB SSD, RTX 5060, DE (90NR0L28-M00130)",JACOB,2140.96,Asus,Notebooks,https://cdn.billiger.com/dynimg/tFL7jWlwLztof0p75-xL_QSTjJEiJV0RKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwDx7uUjcqcltRx3KPrDRmmOtGlcH0t9GBPWCwAIDGp9G/Asus-ROG-Strix-G18-AMD-Ryzen-9-8940HX-32-GB-RAM-1-TB-SSD-RTX-5060.webp?h=630&w=1200,c00065,ROG Strix G18 AMD Ryzen 9 8940HX 32 GB RAM 1 TB SSD RTX 5060
o00066,Ninja DoubleStack SL400EUWH - Heißluft-Fritteuse,Cyberport,184.90,Ninja,Fritteusen,https://cdn.billiger.com/dynimg/V4qDWO5Cvucof0p75-xL_TIt3gtbgW3Q6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwL5Da1Ut0Ch6gv76aF4lgAtE2WKSuaUBEk_2SzHFqhne/Ninja-Double-Stack-XL-SL400EUWH-9-5-l-weiss.webp?h=630&w=1200,c00066,"Double Stack XL SL400EUWH 9,5 l weiß"
o00067,"Lenovo ThinkPad E16 Gen 3 (16"", 512 GB, 32 GB, DE, Intel Core Ultra 5 228V), Notebook, Schwarz",Galaxus.de,1049.00,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/2-KadPVnBgmof0p75-xL_QHbi-0KW7USahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwARH-50JnxQFE7vj3MAewsz_cVqZq8bCRJty015jY9zt/Lenovo-ThinkPad-E16-G3-Intel-Core-Ultra-5-228V-32-GB-RAM-512-GB-SSD-22AY003WGE.webp?h=630&w=1200,c00067,ThinkPad E16 G3 Intel Core Ultra 5 228V 32 GB RAM 512 GB SSD 22AY003WGE
o00068,"Lenovo ThinkPad T16 Gen 4 (Intel) Copilot+ PC Intel Core Ultra 5 226V Laptop 40,...",Macle-Shop,1700.21,Lenovo,Notebooks,https://cdn.billiger.com/dynimg/w1GIe9nlSAhof0p75-xL_RiLBhUbDO8F6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLv2lvuQTdlPZ0mE2_EAsnc-DDRbpr64yvbpSEk63nwV/Lenovo-ThinkPad-T16-G4-16-Intel-Core-Ultra-5-225V-16-GB-RAM-512-GB-SSD-Win11-Pro-22AW002UGE.webp?h=630&w=1200,c00068,"ThinkPad T16 G4 16"" Intel Core Ultra 5 225V 16 GB RAM 512 GB SSD Win11 Pro 22AW002UGE"
o00069,"Acer Nitro V17 AI ANV17-41-R8JV 17.3"" FHD Ryzen 7 260 RTX 5050 16GB/1TB Win11",Cyberport,1299.00,Acer,Notebooks,https://cdn.billiger.com/dynimg/QfFSKmTauvzof0p75-xL_QT0NJLZ1pTpahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwCdsBQRMOSOTOx-D7nvRpo0bSemnQ23RLpifjrFEJDiE/Acer-Nitro-V17-AI-ANV17-41-R8JV-AMD-Ryzen-7-260-16-GB-RAM-1-TB-SSD-RTX-5050-Win11-Home.webp?h=630&w=1200,c00019,Nitro V17 AI ANV17-41-R8JV AMD Ryzen 7 260 16 GB RAM 1 TB SSD RTX 5050 Win11 Home
o00070,"Apple iPhone 16 Pro Max (512 GB, Desert Titanium, 6.90"", SIM + eSIM, 5G), Smartphone, Gold",Galaxus.de,1633.95,Apple,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/3G77UcxtGxVof0p75-xL_TGMAFz-xYvpKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwA8FIrKN14TweD2OgWuGv15NUDDR6DFGDavh58TD9ACa/Apple-iPhone-16-Pro-Max-512-GB-Titan-Wuestensand.webp?h=630&w=1200,c00069,iPhone 16 Pro Max 512 GB Titan Wüstensand
o00071,GOOGLE Pixel 9 Pro 128GB obsidian,e-tec,693.00,Google,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/AsSvwKryJfzof0p75-xL_TR57Vlp6dFw6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwAeNG9qIqt-yagwAnq_nSPxFAnKqrzTcvxjaTsT03Hkf/Google-Pixel-9-Pro-128-GB-Obsidian.webp?h=630&w=1200,c00070,Pixel 9 Pro 128 GB Obsidian
o00072,Google Pixel 10a 8/128 GB fog Android 16 Smartphone,Cyberport,426.00,Google,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/uapscIUW1PDof0p75-xL_Qe5W4mrh2ywahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwBEZyZNQzHTd8Dp1klsZLbp0SqYtDDrYh-gYMPUnLGN2/Google-Pixel-10a-128-GB-Fog.webp?h=630&w=1200,c00071,Pixel 10a 128 GB Fog
o00073,"ASUS ExpertBook B1 BM1503CDA-S70591, 15.6"" FHD, Ryzen 7 7735U, 16GB, 512GB SSD, ohne Windows",Easynotebooks,679.00,Asus,Notebooks,https://cdn.billiger.com/dynimg/Ur6dqnKPAewof0p75-xL_Srzg7n3TkaGahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwM00MQ3_UOhCk3SJKs-HL_52Sy63pKkm7U9eA1-wgGln/Asus-ExpertBook-B1-15-6-AMD-Ryzen-7-7735U-16-GB-RAM-512-GB-SSD-ohne-Betriebssystem-Gentle-Grey.webp?h=630&w=1200,c00072,"ExpertBook B1 15,6'' AMD Ryzen 7 7735U 16 GB RAM 512 GB SSD ohne Betriebssystem Gentle Grey"
o00074,Samsung Galaxy Tab S10 FE Plus 5G 256GB gray | NEU | originalverpackt (OVP) | differenzbesteuert AN707925,asgoodasnew,619.00,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/t3uuTkdPIpKof0p75-xL_TsCQNb-lVrdahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwIwc6SqxqDVVgEuz08-MuxFF1f3MsOwZ3QfoiXM0oxU8/Samsung-Galaxy-Tab-S10-FE-13-1-256-GB-5G-Gray.webp?h=630&w=1200,c00073,Galaxy Tab S10 FE+ 13.1'' 256 GB 5G Gray
o00075,"MSI Modern 15 F13MG-802 15,6"" Full HD Notebook Intel Core i5 Microsoft Windows",ebay.de,656.13,MSI,Notebooks,https://cdn.billiger.com/dynimg/kM_Cg-3Cnx4of0p75-xL_TAoXqqlZIhR6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwMck0aqZYLThKDtccMOwRQxomWbBtaPCHN2RwQ4YIEZI/MSI-Modern-15-F13MG-802-Intel-Core-i5-1334U-16-GB-RAM-512-GB-SSD.webp?h=630&w=1200,c00074,Modern 15 F13MG-802 Intel Core i5-1334U 16 GB RAM 512 GB SSD
o00076,HUAWEI Watch Ultimate 2 schwarz,e-tec,799.00,Huawei,Smartwatches,https://cdn.billiger.com/dynimg/0e9hrC4mfxQof0p75-xL_Rduyujwsc0FahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwNr9fm3VtASL56bfpJ9PyHa5YH7hJDS7z9EuRRVcDXTv/Huawei-Watch-Ultimate-2-Schwarz.webp?h=630&w=1200,c00047,Watch Ultimate 2 Schwarz
o00077,"Ninja AF180EU, Fritteuse, Grau, Schwarz",Galaxus.de,109.00,Ninja,Fritteusen,https://cdn.billiger.com/dynimg/N48HX7yXN6qof0p75-xL_QxoySrggXl1ahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwBEOwkiz9ZH4nx_jeEO4n18lj3O9r8c56hEkwlLY3oVc/Ninja-MAX-PRO-AF180EU-6-2-l-schwarz.webp?h=630&w=1200,c00075,"MAX PRO AF180EU 6,2 l schwarz"
o00078,CORSAIR Vengeance RGB - DDR5 - Kit - 32 GB: 2 x 16 GB,voelkner Marktplatz,477.31,Corsair,Arbeitsspeicher,https://cdn.billiger.com/dynimg/j4MK5WsUJ0vof0p75-xL_R6SP709FHHoqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwFcWwfCZf63EAol01SkNBFRhuwY8X-h2ZKaRuRie7hRn/Corsair-Vengeance-RGB-DDR5-6000-32GB-Kit-2x16GB-CL36-Schwarz-CMH32GX5M2E6000C36.webp?h=630&w=1200,c00076,Vengeance RGB DDR5-6000 32GB Kit (2x16GB) CL36 Schwarz CMH32GX5M2E6000C36
o00079,"Samsung Black Week % | Galaxy Tab S10 FE 5G Gray 10,9"" WQXGA+ Display / Octa-Cora / 12GB RAM / 256GB Speicher / Android / inkl. S-Pen",notebooksbilliger,579.00,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/Bj8Zj64V-Y6of0p75-xL_SCnpPZ4KjTH6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwAIl9y_iwTNzyFL6rub6BTbv59KP_coUJ1oSEG0wSHlS/Samsung-Galaxy-Tab-S10-FE-10-9-256-GB-5G-Gray.webp?h=630&w=1200,c00077,"Galaxy Tab S10 FE 10.9"" 256 GB 5G Gray"
o00080,"Tefal Easy Fry Max EY2453, Heißluftfritteuse, 5 l, 6 Person(en), Einzelbild, Grün, Berührung - Grün",Kaufland.de,73.99,Tefal,Fritteusen,https://cdn.billiger.com/dynimg/3iOLTx4f20fof0p75-xL_RIi2BcbQ1FoKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJaP4t-r8gmx3rpIk18m91LoWmOEfTtb4m-Sv21Qm-Q6/Tefal-Easy-Fry-Max-5L-EY2453-Forest.webp?h=630&w=1200,c00078,Easy Fry Max 5L EY2453 Forest
o00081,Motorola Moto Razr 50 Ultra 12gb/512gb 6.9 ́ ́ - Spring Green,Techinn DE,729.99,Motorola,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/uiy1FbvF-jLof0p75-xL_RbT0cI1pFntqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwKxEPpndy20fNmRlIWmGyGtF30BAYkaPSt2b6p-QpVhn/Motorola-Razr-50-Ultra-512-GB-Spring-Green.webp?h=630&w=1200,c00079,Razr 50 Ultra 512 GB Spring Green
o00082,APPLE Watch S11 Aluminium 46mm Rosegold (Sportarmband blassrosa) M/L - Rosa,Kaufland.de,409.99,Apple,Smartwatches,https://cdn.billiger.com/dynimg/7BlBHIfoNJiof0p75-xL_QNHE6DpfJmzahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwGY1gfLLhqfsNQX4V8kQgzTP3cM5BXPPTn752F-m9Zjo/Apple-Watch-Series-11-GPS-46mm-Rose-Gold-Aluminium-Sport-Band-light-blush-M-L.webp?h=630&w=1200,c00080,Watch Series 11 GPS 46mm Rose Gold Aluminium Sport Band light blush M/L
o00083,"ASUS V16 V3607VM-RP011 - Notebook 16"" - Core 7-240H - RTX 5060 - 32GB RAM - 2 TB NVMe - Win11 - Schwarz",Kaufland.de,1629.99,Asus,Notebooks,https://cdn.billiger.com/dynimg/i1TCgsdeaYVof0p75-xL_TNXzvhqUv5V6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwNwsyZcAL0zG-rJFRc8JAzT9fX3k4o9W8aXHftzt6vr9/Asus-V16-V3607VM-RP014-16-Intel-Core-7-240H-32-GB-RAM-2-TB-SSD-RTX-5060.webp?h=630&w=1200,c00081,V16 V3607VM-RP014 16'' Intel Core 7 240H 32 GB RAM 2 TB SSD RTX 5060
o00084,Samsung Galaxy Tab A11 Plus 11 Zoll 128GB Wi-Fi + 5G Grau,coolblue,225.00,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/2mfVQkchlwAof0p75-xL_TZENszhxYrsKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwHusF4rExNM2OC18v795kBOLC4jBnDrcONFveIptmAek/Samsung-Galaxy-Tab-A11-5G-128-GB-Gray.webp?h=630&w=1200,c00082,Galaxy Tab A11+ 5G 128 GB Gray
o00085,"TCL 75 Zoll QLED Mini LED Fernseher, 4K HDR Premium, AirPlay, IMAX, AMD, 75Q7C",ebay.de,1199.99,TCL,Fernseher,https://cdn.billiger.com/dynimg/L977emE5HGbof0p75-xL_SspUtWO4Viq6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwFczxRHziHpHnQz2ByOys_gKsk5FW9YGJQwSVq_8NX31/TCL-75Q7C-75-Zoll-QLED-MiniLED-4K-Google-TV.webp?h=630&w=1200,c00083,75Q7C 75 Zoll QLED MiniLED 4K Google TV
o00086,Apple iPhone 16 128GB Weiß,Gomibo.de,744.00,Apple,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/OBTsy4aoiejof0p75-xL_Rdj6Gkoj8orKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwP3xigN-q9InTPDZngU0fT2B4aTImqu8tHjbCdzcG60K/Apple-iPhone-16-128-GB-Weiss.webp?h=630&w=1200,c00084,iPhone 16 128 GB Weiß
o00087,Sony WH-1000XM5SA Wireless Noise Cancelling Kopfhörer + Schutzhülle schwarz,Electronis.de,203.88,Sony,Kopfhörer,https://cdn.billiger.com/dynimg/DcPNBw9GrDBof0p75-xL_QAIwM8-fhwTahE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOdr6SaJzzS1ctNTKQxdyLMmO4qhYr9Bum_iO16N0PJ1/Sony-WH-1000XM5-Schwarz-inkl-Softcase.webp?h=630&w=1200,c00085,WH-1000XM5 Schwarz inkl. Softcase
o00088,"Samsung Galaxy Tab S9 Tablet Android 13 128 GB 27,81 cm 11"" AMOLED 2560 x 1600 microSD-Steckplatz Graphite",Amazon Marketplace CE,782.90,Samsung,Tablet PCs,https://cdn.billiger.com/dynimg/-kAZLXg5ckVof0p75-xL_SVSanuzWDML6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwLdk-LBThwspN91A7IJu8PU9Z8kIU4J_doZ0cmnqT4yg/Samsung-Galaxy-Tab-S9-11-0-128-GB-Wi-Fi-Graphite.webp?h=630&w=1200,c00086,Galaxy Tab S9 11.0'' 128 GB Wi-Fi Graphite
o00089,"SONY Alpha 6700 Kit Systemkamera mit Objektiv 18-135 mm, 7,5 cm Display Touchscreen, WLAN",Saturn Online Shop,1599.00,Sony,Systemkameras,https://cdn.billiger.com/dynimg/1OgSA5IlgOlof0p75-xL_SiL1eMKAleG6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwJHFHxBp6WyCgDAabgBpXZ0yZjX59eHsrCl1CsMT3Xes/Sony-Alpha-6700-18-135-mm-F3-5-5-6-OSS.webp?h=630&w=1200,c00087,Alpha 6700 + 18-135 mm F3.5-5.6 OSS
o00090,"Alienware AW2725Q QD-OLED, Gaming-Monitor - 67.8 cm (26.7 Zoll), schwarz, UltraHD/4K, HDMI, DP, USB-C, USB-Hub, 240Hz Panel",Alternate,653.00,Dell,Monitore,https://cdn.billiger.com/dynimg/6LhauSDQknLof0p75-xL_RGy_zhuSnKW6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwDoI9H2rKzov2-rQsGl1aUwAOYdwpRHS4PCM_kXwZCtz/Dell-Alienware-AW2725Q-27-4K-UHD.webp?h=630&w=1200,c00088,"Alienware AW2725Q 27"" 4K UHD"
o00091,Huawei Watch 5 [inkl. Titanarmband silber] 46mm Titangehäuse silber | Zustand: Neu & original versiegelt,buyzoxs,379.99,Huawei,Smartwatches,https://cdn.billiger.com/dynimg/gU6jZqT_KMfof0p75-xL_Ss2du1Lq2UZ6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwOmQGBivXYIELLVQWX9vuiKMs1ZGRpOvHOwiIpnWJXQq/Huawei-Watch-5-46-mm-silbernes-Titanarmband.webp?h=630&w=1200,c00089,Watch 5 46 mm silbernes Titanarmband
o00092,Motorola Edge 60 Pro 512GB Braun,Gomibo.de,441.00,Motorola,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/VVu5rRkqK_Hof0p75-xL_TOPC1vJ_4HtKhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwB_D1S6AIoG5O0MfHaiQpLoyzCKLtUbYGv-n26nvPMPQ/Motorola-Edge-60-Pro-12-GB-RAM-512-GB-PANTONE-Walnut.webp?h=630&w=1200,c00090,Edge 60 Pro 12 GB RAM 512 GB PANTONE Walnut
o00093,Canon PowerShot G7X Mark III 30th Anniversary Limited Edition - Grau,Kaufland.de,1146.01,Canon,Kompaktkameras,https://cdn.billiger.com/dynimg/vN-i4qO8ksuof0p75-xL_S2dXEjGd6mo6hE8nUhH7Pc88MgR1b3VHcWvS03VxtgwKdKNFQ0SZp4qc5vMlt5ML00fPc6XLEkVoh7B8dAZJ8n/Canon-PowerShot-G7-X-Mark-III-graphit-Limited-Edition.webp?h=630&w=1200,c00091,PowerShot G7 X Mark III graphit Limited Edition
o00094,"Smartphone HONOR VKP-NX9 6,57"" Octa Core Qualcomm Snapdragon 8 Elite 12 GB RAM 512 GB Schwarz",Amazon Marketplace CE,779.83,Honor,Handys ohne Vertrag,https://cdn.billiger.com/dynimg/rfy7IQKV3nEof0p75-xL_QgQkD5qgzb6qhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwPm3Za2g9hSq6B4zIohGFvOfdPiRUOJz7fgIgxHDNRGa/Honor-600-Pro-512-GB-Black.webp?h=630&w=1200,c00092,600 Pro 512 GB Black
o00095,"Samsung QLED Q7F2 4K 65 Zoll (163 cm) UHD Fernseher, Q4 AI Prozessor, Quantum Dot für Reale Farben, 4K Upscaling, Knox Security, Gaming Hub, Kostenlose Inhalte, Samsung Vision AI Smart TV",Amazon Marketplace CE,569.00,Samsung,Fernseher,https://cdn.billiger.com/dynimg/PqE0i6tE8roof0p75-xL_SaMFstF1vSBqhE8nUhH7Pc88MgR1b3VHcWvS03VxtgwMYncWpZqXwvR7TFbyNcblpTniNWIbKFFWwllrYTLexh/Samsung-GQ65Q7F2-65-QLED-4K-Vision-AI-Smart-TV-Q7F2.webp?h=630&w=1200,c00093,GQ65Q7F2 65'' QLED 4K Vision AI Smart TV Q7F2
